FIPS,index,TimePeriod,Agri,Mini,Util,M4,M4I,unem,clusters
36095.0,15775,2016,0.18789526112834665,0.37543824679527127,-0.07917157285051246,-0.004745406047955036,0.0017009522509732998,-0.33076923076923137,1.0
36095.0,15776,2017,0.34533087506614457,-0.3668182685417207,-0.028824052860901617,-0.0003083694217558275,0.0037311599478214,-0.06923076923076898,1.0
36095.0,15777,2018,-0.30011043463906617,0.02148566406949115,0.04485482474009217,0.009627760401200725,0.0015969085417898007,-0.6538461538461542,1.0
36099.0,15778,2009,-2.0066636416323718,-0.2912363900620951,-0.25776806941846786,-0.06693818803015361,-0.0017879443832881001,2.2615384615384615,1.0
36099.0,15779,2010,0.320078866408096,-0.5694373566022861,0.15809113381867945,0.061538727381233116,-0.0006530729079690998,0.6615384615384619,1.0
36099.0,15780,2011,-0.0017220611397945618,0.11671272406454136,-0.1518349834016135,0.017892626716609072,-7.893666998280008e-05,-0.40000000000000036,1.0
36099.0,15781,2012,-0.15883492128886623,0.10729966374008093,0.016060043463095752,0.008794955780447644,-0.00022870450164149997,0.09999999999999964,1.0
36099.0,15782,2017,1.2942922137852317,-0.1818764707424716,0.10964657294198865,-0.0003083694217558275,0.0037311599478214,-0.3076923076923075,1.0
36099.0,15783,2018,-0.9941513625580001,-0.2431744305384509,-0.26639241240346045,0.009627760401200725,0.0015969085417898007,-0.6923076923076925,1.0
36099.0,15784,2019,0.3468680945643037,0.387270258420207,0.9910803775525299,0.15565952540225947,-0.0064000313172928,-0.17692307692307674,1.0
36099.0,15785,2020,-0.23520067775529618,0.3427866608188044,-0.7211756811823768,-0.1106583506902945,-0.0015167434607625998,4.16923076923077,1.0
36101.0,15786,2003,-0.4909606418237704,0.47986676854740296,-0.19081283851739883,-0.006913113032603668,0.0015305540585676012,0.23076923076923084,2.0
36101.0,15787,2004,0.21500532708772369,0.44824453231472994,-0.01987906035772191,0.005551171130980137,0.0119438572061737,-0.9230769230769234,2.0
36101.0,15788,2005,0.1284436422664097,-0.9044073199218836,0.061202644018711894,0.001973669474457651,0.011496162680330796,-0.7769230769230777,2.0
36101.0,15789,2006,-0.5207233526683215,0.12276556078595391,0.21096729794707336,0.007226338413068412,0.0012821277988412025,-0.4615384615384617,2.0
36101.0,15790,2007,0.955856763416099,0.31015658662026446,-0.44403080690150176,0.014530043488179878,-0.017333496612281098,-0.07692307692307665,2.0
36101.0,15791,2008,-0.5751684185721739,-0.19940858677245998,0.42715381704914357,-0.05890014591566839,-0.012854928854692301,0.8538461538461544,2.0
36101.0,15792,2009,-0.14384675284732396,0.0878427563540356,-0.3525155169814429,-0.06693818803015361,-0.0017879443832881001,3.7846153846153854,2.0
36101.0,15793,2010,0.5548757871141916,-0.2136481520775817,1.0974485220484098,0.061538727381233116,-0.0006530729079690998,-0.03076923076923066,2.0
36101.0,15794,2011,-0.501350086060981,-0.04508255969386887,-0.8654993749351743,0.017892626716609072,-7.893666998280008e-05,-0.5846153846153861,2.0
36101.0,15795,2012,0.10793363356900443,0.06797486217581294,0.1576811508832936,0.008794955780447644,-0.00022870450164149997,0.2846153846153854,2.0
36101.0,15796,2013,0.20308937635575042,-0.06573069965677725,-0.17165802018509346,-0.020354927367058906,-9.678671963660006e-05,-0.8076923076923084,2.0
36101.0,15797,2014,-0.13239357218628633,0.1657559946245417,-0.03409578966415694,0.012412285030527492,1.6405704125300102e-05,-1.7153846153846146,2.0
36101.0,15798,2015,-0.07407072609113463,-0.31697609862188614,-0.010138896090753136,0.015663399239893572,0.0007532810705194,-0.5923076923076929,2.0
36101.0,15799,2016,-0.016845029807043943,0.3091041708436677,0.053029297105444684,-0.004745406047955036,0.0017009522509732998,-0.42307692307692335,2.0
36101.0,15800,2017,0.013078894051004042,-0.07606763685733853,-0.019057543910054875,-0.0003083694217558275,0.0037311599478214,-0.23076923076923084,2.0
36101.0,15801,2018,0.02872167981547591,-0.19601778527849767,-0.08888283371486416,0.009627760401200725,0.0015969085417898007,-0.8076923076923075,2.0
36101.0,15802,2019,0.06861367336209234,-0.33709210996004124,0.008125546844524933,0.15565952540225947,-0.0064000313172928,-0.5153846153846153,2.0
36101.0,15803,2020,0.0703134381788626,1.1970480294871617,0.0844095163702363,-0.1106583506902945,-0.0015167434607625998,3.4692307692307693,2.0
36103.0,15804,2005,0.5179704857696379,-0.13044917090573271,-0.12497707919991896,0.001973669474457651,0.011496162680330796,-0.5,1.0
36103.0,15805,2014,0.16147448622273686,-0.18287839876503753,-0.22921852133266185,0.012412285030527492,1.6405704125300102e-05,-1.338461538461539,1.0
36103.0,15806,2015,1.0903618484371442,0.15684002308479528,0.1711584184091688,0.015663399239893572,0.0007532810705194,-0.6692307692307695,1.0
36103.0,15807,2016,-0.9584982939156905,0.1502625426339783,0.11369228025210631,-0.004745406047955036,0.0017009522509732998,-0.33846153846153815,1.0
36103.0,15808,2017,0.04994629822620844,-0.33241648030963056,-0.14226345742305035,-0.0003083694217558275,0.0037311599478214,0.03076923076923066,1.0
36105.0,15809,2005,-0.132653621479621,-0.207025845169456,-0.24754370334263953,0.001973669474457651,0.011496162680330796,-0.5230769230769239,3.0
36105.0,15810,2006,0.2548819850401003,0.3849619392975612,0.05923930979349912,0.007226338413068412,0.0012821277988412025,0.15384615384615508,3.0
36105.0,15811,2010,0.19923429817866634,-0.4791469262955008,0.18909672643065356,0.061538727381233116,-0.0006530729079690998,0.2615384615384606,3.0
36105.0,15812,2011,0.6718691877720548,0.05471008658808252,-0.0961070541266551,0.017892626716609072,-7.893666998280008e-05,-0.16153846153846096,3.0
36105.0,15813,2012,-0.3518853072433039,0.27840734234826314,-0.15272184766857677,0.008794955780447644,-0.00022870450164149997,0.32307692307692193,3.0
36105.0,15814,2013,-0.40210810787000106,0.04106439268538509,0.11391171830056379,-0.020354927367058906,-9.678671963660006e-05,-0.907692307692308,3.0
36105.0,15815,2014,-0.8569933436040511,0.02952034248377977,-0.045154520704747014,0.012412285030527492,1.6405704125300102e-05,-1.707692307692306,3.0
36105.0,15816,2015,1.5506851742290344,0.006387474246965397,-0.19082307470268134,0.015663399239893572,0.0007532810705194,-1.1846153846153848,3.0
36105.0,15817,2016,1.8326663112289818,0.18278878314537828,0.19671365361500293,-0.004745406047955036,0.0017009522509732998,-0.5923076923076929,3.0
36105.0,15818,2017,-3.252638462747573,-0.2848652444169115,0.327747602485676,-0.0003083694217558275,0.0037311599478214,0.023076923076923883,3.0
36105.0,15819,2018,2.195942338736657,-0.07819396558740266,-0.3304499951179949,0.009627760401200725,0.0015969085417898007,-0.7999999999999998,3.0
36105.0,15820,2019,-3.8049199601749724,0.16443291274500815,-0.061720905650254565,0.15565952540225947,-0.0064000313172928,-0.3000000000000007,3.0
36105.0,15821,2020,2.604495541224658,-0.11721662468966265,0.2831708751451565,-0.1106583506902945,-0.0015167434607625998,4.6000000000000005,3.0
36107.0,15822,2014,-0.3777564761252883,-0.33251581540276565,0.06576185090550446,0.012412285030527492,1.6405704125300102e-05,-1.1461538461538456,2.0
