,fips_code,STATEFP,COUNTYFP,COUNTYNS,AFFGEOID,NAME,LSAD,ALAND,AWATER,Population,state,geometry,NEIGHBORS,gdp_neighborenergy_coeff
168,38017,38,017,01034226,0500000US38017,Cass,06,4571248512,7579105,181923.0,North Dakota,"POLYGON ((-97.70617899999999 46.99106399999999, -97.706013 46.992298, -97.70553699999999 47.065541, -97.705535 47.080119, -97.70568399999999 47.15275399999999, -97.705552 47.179476, -97.70572199999999 47.181704, -97.706034 47.239978, -97.68533099999999 47.239829, -97.578408 47.23901799999999, -97.49406499999999 47.239233, -97.482708 47.239263, -97.45151199999999 47.239061, -97.32446399999999 47.238755, -97.30376799999999 47.23862, -97.21766 47.23875899999999, -97.197006 47.238801, -97.13403699999999 47.238793, -97.12424299999999 47.238783, -97.11264199999999 47.238783, -97.101708 47.23877299999999, -97.070137 47.238779, -97.007018 47.238777, -97.003299 47.23878999999999, -97.002692 47.238861, -97.00198899999999 47.238797, -96.998364 47.23881, -96.94309799999999 47.23878699999999, -96.900397 47.238297, -96.84706799999999 47.237732, -96.83327850519149 47.2382080185729, -96.83240780714328 47.2376111364146, -96.830838 47.236535, -96.82887799999999 47.234248, -96.828948 47.232155, -96.829955 47.23145599999999, -96.83163999999999 47.231307, -96.834566 47.233889, -96.837417 47.234963, -96.84117599999999 47.233415, -96.84276199999999 47.231328, -96.841228 47.229404, -96.837374 47.229254, -96.834181 47.229087, -96.83153899999999 47.227462, -96.832078 47.225936, -96.838792 47.224325, -96.842688 47.223091, -96.84563399999999 47.221107, -96.84504 47.21861, -96.842393 47.217749, -96.840374 47.218776, -96.84005999999999 47.221604, -96.838926 47.222728, -96.83667199999999 47.222986, -96.83471 47.222412, -96.83311399999999 47.220833, -96.833473 47.218879, -96.83661599999999 47.217244, -96.83725199999999 47.216162, -96.83578 47.214504, -96.832897 47.213068, -96.83041899999999 47.211204, -96.830777 47.209483, -96.83275599999999 47.208749, -96.836136 47.20855599999999, -96.83717799999999 47.207468, -96.83565399999999 47.20635, -96.832312 47.205324, -96.82961999999999 47.204031, -96.82723 47.20167199999999, -96.827922 47.200168, -96.82981699999999 47.200428, -96.831599 47.202102, -96.833727 47.202825, -96.835729 47.201933, -96.838589 47.19909699999999, -96.84406899999999 47.195044, -96.84471099999999 47.192902, -96.84197399999999 47.190856, -96.83990899999999 47.191238, -96.83987999999999 47.193227, -96.84038199999999 47.195356, -96.839686 47.196176, -96.838233 47.196366, -96.835354 47.195094, -96.828535 47.192792, -96.825926 47.190847, -96.82628299999999 47.18906699999999, -96.828412 47.188302, -96.832635 47.187639, -96.834856 47.186697, -96.836029 47.185128, -96.83481999999999 47.183801, -96.83188899999999 47.18346, -96.826414 47.185192, -96.823066 47.185685, -96.82155499999999 47.184314, -96.82285999999999 47.182324, -96.82632799999999 47.182451, -96.827597 47.181762, -96.824674 47.180082, -96.82476799999999 47.178045, -96.82650099999999 47.17737, -96.82944599999999 47.177262, -96.83235099999999 47.17767, -96.833383 47.176328, -96.83070599999999 47.174336, -96.828497 47.17393999999999, -96.82643399999999 47.174173, -96.823408 47.173974, -96.82243 47.172723, -96.824468 47.169927, -96.82526999999999 47.168202, -96.82454899999999 47.166548, -96.822497 47.165962, -96.820674 47.165882, -96.81895 47.164901, -96.819964 47.163021, -96.82185199999999 47.161787, -96.824288 47.16112, -96.83028899999999 47.16086, -96.83198299999999 47.159503, -96.830637 47.15823899999999, -96.82504399999999 47.158607, -96.82270699999999 47.157668, -96.82240499999999 47.156914, -96.822706 47.156229, -96.824945 47.154897, -96.830259 47.154806, -96.833107 47.155474, -96.83471999999999 47.15638999999999, -96.83647099999999 47.156536, -96.83663899999999 47.155198, -96.836145 47.153555, -96.837733 47.152783, -96.84071899999999 47.152524, -96.84110099999999 47.151401, -96.84000932833709 47.1506357277082, -96.8397821177233 47.15047645089169, -96.837238 47.14869299999999, -96.835673 47.148556, -96.833315 47.14971999999999, -96.832003 47.149646, -96.830923 47.148471, -96.828648 47.14641899999999, -96.82887599999999 47.145407, -96.83304199999999 47.144912, -96.83456299999999 47.144095, -96.834068 47.142494, -96.831424 47.141774, -96.829458 47.140941, -96.827631 47.136572, -96.82633 47.134941, -96.827001 47.13330000000001, -96.830247 47.131595, -96.83074999999999 47.12968, -96.82924799999999 47.128719, -96.82655199999999 47.129518, -96.823122 47.131317, -96.81997199999999 47.130934, -96.82044999999999 47.12839, -96.82447599999999 47.127188, -96.82480699999999 47.124968, -96.82544 47.123354, -96.826712 47.12285199999999, -96.82986099999999 47.122827, -96.834919 47.123764, -96.836962 47.12321499999999, -96.837564 47.12198, -96.83441499999999 47.120678, -96.831502 47.120427, -96.82895599999999 47.120906, -96.826578 47.11851, -96.823301 47.117499, -96.82118899999999 47.115723, -96.82061899999999 47.113712, -96.822192 47.111679, -96.822694 47.10962199999999, -96.82159 47.108457, -96.82000099999999 47.107703, -96.816823 47.10912, -96.816041 47.10615, -96.815934 47.104139, -96.819447 47.102402, -96.821073 47.099962, -96.81729 47.09806, -96.81769299999999 47.09508899999999, -96.817251 47.092088, -96.81917899999999 47.091121, -96.825385 47.090252, -96.82631599999999 47.08963, -96.826292 47.088663, -96.82489699999999 47.088136, -96.82056299999999 47.08976999999999, -96.815973 47.088466, -96.815562 47.08764799999999, -96.81711299999999 47.086135, -96.819795 47.084653, -96.820386 47.08304099999999, -96.81878599999999 47.081253, -96.81571199999999 47.079877, -96.81671299999999 47.078455, -96.819479 47.078181, -96.82614699999999 47.076497, -96.82927599999999 47.07462, -96.82884199999999 47.073434, -96.827376 47.072596, -96.82637799999999 47.072781, -96.824685 47.074073, -96.823279 47.074532, -96.821873 47.074724, -96.820971 47.074214, -96.821231 47.07315, -96.823095 47.072075, -96.82409699999999 47.070666, -96.82349099999999 47.065911, -96.821804 47.064362, -96.82143027688349 47.06397141282169, -96.8205671298044 47.0630693166784, -96.81987599999999 47.062347, -96.82093999999999 47.060921, -96.824393 47.06133699999999, -96.82844999999999 47.061933, -96.83038599999999 47.060823, -96.82886999999999 47.05941199999999, -96.826323 47.059106, -96.824479 47.059682, -96.822238 47.05954, -96.821862 47.05812299999999, -96.825102 47.056456, -96.824727 47.055314, -96.818685 47.053082, -96.817571 47.0516, -96.82100699999999 47.048763, -96.82682899999999 47.046854, -96.82745899999999 47.045561, -96.826398 47.045243, -96.820455 47.047577, -96.818596 47.047554, -96.817601 47.045852, -96.820849 47.041438, -96.82284799999999 47.03766299999999, -96.821488 47.035802, -96.81843499999999 47.036731, -96.817239 47.038704, -96.815646 47.03977, -96.81378699999999 47.039723, -96.812726 47.03827099999999, -96.81634299999999 47.033788, -96.81877999999999 47.033105, -96.82403599999999 47.033747, -96.826572 47.032948, -96.827327 47.031272, -96.82601199999999 47.030071, -96.82123299999999 47.030638, -96.819183 47.029397, -96.817425 47.027169, -96.81490000000001 47.025247, -96.81528999999999 47.023871, -96.81685 47.023765, -96.819609 47.024502, -96.826358 47.023205, -96.829499 47.021537, -96.8299546538439 47.0205050445833, -96.83070000000001 47.018817, -96.83370699999999 47.01794899999999, -96.83474199999999 47.017012, -96.833038 47.016029, -96.832303 47.015184, -96.833939 47.012762, -96.83350399999999 47.01011, -96.837712 47.00880799999999, -96.83954799999999 47.006728, -96.838111 47.006065, -96.83540599999999 47.007185, -96.834221 47.006671, -96.83333399999999 47.004421, -96.83179799999999 47.00435299999999, -96.82979399999999 47.005358, -96.828124 47.004285, -96.827956 47.00188499999999, -96.82619799999999 47.001895, -96.82318099999999 47.003668, -96.821344 47.003645, -96.82107599999999 47.002823, -96.82301299999999 47.00136, -96.82317999999999 46.999965, -96.820886 46.998973, -96.819366 46.997725, -96.820454 46.997181, -96.823189 46.998026, -96.82446999999999 46.996173, -96.82459799999999 46.993309, -96.822518 46.99125799999999, -96.822536 46.990142, -96.823465 46.989311, -96.826027 46.988767, -96.826156 46.987485, -96.822604 46.985914, -96.81989399999999 46.977357, -96.82007447071959 46.976830852611, -96.8200784389891 46.9768192834509, -96.82011699088569 46.9767068885995, -96.821561 46.972497, -96.823224 46.970839, -96.82185199999999 46.969372, -96.819558 46.967453, -96.81839599999999 46.967029, -96.815575 46.966958, -96.81327999999999 46.966152, -96.812483 46.964873, -96.80981399999999 46.9639, -96.807327 46.964616, -96.806524 46.967636, -96.80481899999999 46.967295, -96.80389099999999 46.965604, -96.801981 46.964128, -96.801316 46.965933, -96.80216 46.967519, -96.80068299999999 46.968323, -96.79499299999999 46.965433, -96.798053 46.962204, -96.79991 46.959228, -96.803494 46.958428, -96.803078 46.95646, -96.799606 46.954316, -96.79875799999999 46.952988, -96.79865865259718 46.9519198648937, -96.798593 46.951214, -96.79915199999999 46.949293, -96.800327 46.948545, -96.8008143308399 46.9485488088383, -96.802758 46.948564, -96.80308374223431 46.94837649291549, -96.80466199999999 46.947468, -96.80285499999999 46.946332, -96.7988117827645 46.9448400410326, -96.79806099999999 46.944563, -96.79535799999999 46.946964, -96.79265599999999 46.94676399999999, -96.79155799999999 46.944464, -96.7920467745665 46.9412869653179, -96.792158 46.94056399999999, -96.790058 46.937664, -96.79155799999999 46.934264, -96.791566387214 46.933857819205, -96.79156682873169 46.9338364371315, -96.79162099999999 46.931213, -96.791758 46.928465, -96.790458 46.927364, -96.789158 46.927965, -96.78765799999999 46.930165, -96.785956 46.930163, -96.78505799999999 46.929163, -96.785759 46.924965, -96.78375699999999 46.924663, -96.78025799999999 46.928263, -96.77855699999999 46.928062, -96.777958 46.926063, -96.77682035401131 46.9263253318959, -96.776657 46.92636299999999, -96.77515699999999 46.928363, -96.77515699999999 46.930863, -96.765457 46.933863, -96.763257 46.935063, -96.76175699999999 46.934663, -96.761257 46.932163, -96.757457 46.930763, -96.756857 46.928463, -96.759057 46.927763, -96.762011 46.929303, -96.765057 46.929063, -96.76525699999999 46.927563, -96.76355699999999 46.92636299999999, -96.75325699999999 46.924563, -96.75375699999999 46.923063, -96.756957 46.922863, -96.76135699999999 46.924363, -96.763257 46.92336299999999, -96.76175699999999 46.920063, -96.7611931839072 46.919650670266, -96.75924099999999 46.918223, -96.75342999999999 46.914665, -96.75568699999999 46.913764, -96.76249399999999 46.918053, -96.76287099999999 46.916886, -96.76152999999999 46.914355, -96.76397299999999 46.912507, -96.76355699999999 46.909463, -96.7645118118517 46.9074624418345, -96.76565699999999 46.905063, -96.76745799999999 46.90516299999999, -96.77045799999999 46.906763, -96.77355799999999 46.903563, -96.770758 46.901763, -96.770658 46.900263, -96.77511199999999 46.899471, -96.77655799999999 46.895663, -96.77485799999999 46.894063, -96.770158 46.893663, -96.76955799999999 46.891963, -96.77345059685649 46.8896319901979, -96.77363360725609 46.889522397797, -96.774693 46.88888799999999, -96.77355799999999 46.884763, -96.77185799999999 46.884063, -96.769758 46.884763, -96.768058 46.884763, -96.7679649 46.8846167, -96.767358 46.883663, -96.768458 46.879563, -96.769758 46.87756299999999, -96.77125799999999 46.877463, -96.771991 46.878256, -96.77135799999999 46.879763, -96.772357 46.881153, -96.77555799999999 46.879163, -96.77559053549101 46.8791697782273, -96.7803220998336 46.8801555207987, -96.78035799999999 46.880163, -96.781358 46.879363, -96.78035799999999 46.877063, -96.7803306117647 46.8770356117647, -96.78026199999999 46.876967, -96.779258 46.875963, -96.77640799999999 46.875037, -96.776208 46.87386, -96.779302 46.872699, -96.782022 46.87078, -96.7809203779169 46.8694228911457, -96.780349 46.868719, -96.78074960689601 46.867194930733, -96.78075799999999 46.867163, -96.78288099999999 46.86459, -96.78385899999999 46.863263, -96.783959 46.861663, -96.7800252128356 46.8590800029066, -96.77937227524049 46.85865127205769, -96.77725799999999 46.857263, -96.77605799999999 46.854463, -96.778059 46.853963, -96.78385899999999 46.855763, -96.78545899999999 46.85486299999999, -96.784159 46.851963, -96.78135899999999 46.851163, -96.77695899999999 46.852463, -96.774658 46.852363, -96.773534 46.851688, -96.77385799999999 46.849963, -96.778959 46.84866299999999, -96.78069164551719 46.8476083462069, -96.78125899999999 46.847263, -96.78165899999999 46.84566299999999, -96.779347 46.843672, -96.776759 46.842163, -96.775059 46.840363, -96.77535899999999 46.838863, -96.778559 46.839163, -96.781959 46.840963, -96.787159 46.841063, -96.787561 46.8399, -96.78675899999999 46.838763, -96.782759 46.837063, -96.78313593804751 46.8364316169467, -96.78515 46.833058, -96.787234 46.832618, -96.79315899999999 46.834364, -96.793925 46.833051, -96.786901 46.830276, -96.782929 46.828042, -96.780271 46.82576299999999, -96.7802981223418 46.8257379621058, -96.78137699999999 46.824742, -96.78385999999999 46.826336, -96.789377 46.827435, -96.79155899999999 46.827864, -96.792959 46.825764, -96.792559 46.82326399999999, -96.79795999999999 46.822364, -96.79830084583679 46.8219456892003, -96.80015999999999 46.819664, -96.79988370619249 46.81824631769639, -96.799336 46.815436, -96.80036 46.8135, -96.802013 46.812464, -96.802544 46.811521, -96.801446 46.810401, -96.796488 46.808709, -96.795756 46.807795, -96.796819 46.806539, -96.80207799999999 46.805877, -96.80314399999999 46.805099, -96.80174699999999 46.804253, -96.797805 46.80454, -96.796473277667 46.8035749498969, -96.7962697846062 46.8034274859741, -96.796098 46.803303, -96.79597799999999 46.800287, -96.79809 46.799103, -96.80128099999999 46.798176, -96.801914 46.796965, -96.79961299999999 46.796257, -96.79655799999999 46.796553, -96.794928 46.795776, -96.794263 46.79463399999999, -96.79669299999999 46.792783, -96.79699199999999 46.791572, -96.796195 46.789881, -96.79497952873579 46.7890237532242, -96.79424399999999 46.788505, -96.789334 46.789174, -96.790233 46.787297, -96.78756799999999 46.786177, -96.7874287391157 46.7851485074205, -96.787363 46.78466299999999, -96.79067499999999 46.782501, -96.796722 46.77746399999999, -96.795056 46.775947, -96.79137899999999 46.776168, -96.788803 46.777575, -96.78588599999999 46.778547, -96.78379299999999 46.778247, -96.783135 46.776136, -96.784294 46.77431199999999, -96.785923 46.773993, -96.788882 46.775002, -96.790077 46.774448, -96.78841899999999 46.770342, -96.784983 46.768788, -96.77618299999999 46.767802, -96.77568599999999 46.766043, -96.778238 46.764531, -96.787762 46.766492, -96.789519 46.76602399999999, -96.787857 46.76415, -96.783727 46.763215, -96.77931199999999 46.762959, -96.77785 46.761588, -96.77908099999999 46.760194, -96.782206 46.760995, -96.78433899999999 46.761679, -96.78589199999999 46.761289, -96.785977 46.760133, -96.783604 46.759076, -96.78294 46.756745, -96.784769 46.756403, -96.78766 46.757934, -96.789389 46.757501, -96.789282 46.756063, -96.787235 46.755095, -96.784329 46.754985, -96.784544 46.753977, -96.784713 46.753156, -96.786395 46.75256599999999, -96.787021 46.75224499999999, -96.786305 46.751267, -96.784204 46.750743, -96.78386499999999 46.749733, -96.78456799999999 46.748669, -96.78655099999999 46.748438, -96.785518 46.746906, -96.782028 46.74593, -96.78198657893219 46.7454552267007, -96.78197507405419 46.7453233563945, -96.78189599999999 46.744417, -96.78496899999999 46.74462399999999, -96.78608 46.744208, -96.78533399999999 46.742684, -96.782282 46.742604, -96.780987 46.742013, -96.781216 46.740944, -96.78266099999999 46.740772, -96.78144899999999 46.738766, -96.781145 46.73755, -96.78312199999999 46.73646, -96.78076799999999 46.733807, -96.784279 46.732993, -96.784075 46.730061, -96.78252999999999 46.728874, -96.78095599999999 46.729523, -96.77961599999999 46.729951, -96.779252 46.727429, -96.77946299999999 46.725958, -96.781795 46.724718, -96.779775 46.723303, -96.784751 46.720495, -96.790267 46.71964999999999, -96.791066 46.71779799999999, -96.789137 46.71754199999999, -96.78674099999999 46.717996, -96.78281699999999 46.717508, -96.78212099999999 46.716499, -96.78235292027601 46.7164401590915, -96.7824950485099 46.71640409948279, -96.78441099999999 46.71591799999999, -96.78746799999999 46.713998, -96.78618299999999 46.712852, -96.78380399999999 46.712018, -96.783574 46.711423, -96.786231 46.710411, -96.789188 46.709946, -96.789153 46.70878099999999, -96.78489399999999 46.707213, -96.7840706737241 46.7062592687188, -96.783827 46.705977, -96.786665 46.705434, -96.789503 46.704684, -96.79120399999999 46.703747, -96.7909288495942 46.7030295776331, -96.79090599999999 46.70297, -96.78854199999999 46.702211, -96.784813 46.701885, -96.784415 46.700853, -96.787578 46.700927, -96.78731499999999 46.699208, -96.784925 46.694372, -96.786858 46.693549, -96.786845 46.692805, -96.78609499999999 46.691463, -96.787801 46.691181, -96.790325 46.690324, -96.789795 46.688422, -96.78786599999999 46.68782299999999, -96.785068 46.687636, -96.784205 46.686768, -96.78433899999999 46.685054, -96.787846 46.684561, -96.78815899999999 46.681879, -96.791298 46.68309, -96.79440099999999 46.683502, -96.79470000000001 46.68242799999999, -96.793306 46.681031, -96.788326 46.678634, -96.787497 46.677811, -96.788095 46.676737, -96.79214499999999 46.676555, -96.793374 46.677538, -96.79436899999999 46.679458, -96.7965322473086 46.6789622754967, -96.79665999999999 46.678933, -96.79925 46.678248, -96.798957 46.67437, -96.79668099999999 46.67331, -96.794054 46.673836, -96.792057 46.67346999999999, -96.79226799999999 46.671771, -96.79463699999999 46.671415, -96.793914 46.66921199999999, -96.79424 46.668033, -96.79575 46.667601, -96.79782499999999 46.668764, -96.801344 46.66851399999999, -96.80120699999999 46.666892, -96.79602899999999 46.665661, -96.798284 46.664126, -96.797578 46.661993, -96.79953939216449 46.66076633424669, -96.799735 46.660644, -96.79709299999999 46.65922399999999, -96.798823 46.658071, -96.79894999999999 46.654112, -96.796767 46.653363, -96.790663 46.649112, -96.790869 46.647794, -96.794122 46.646652, -96.791471 46.644683, -96.790826 46.64256, -96.789405 46.641639, -96.786615 46.641129, -96.785878 46.640249, -96.78957199999999 46.639079, -96.79107599999999 46.638346, -96.792964 46.634258, -96.79603999999999 46.63318, -96.79803899999999 46.630327, -96.79948999999999 46.630179, -96.824055 46.630182, -96.844768 46.630202, -96.92639299999999 46.63026, -97.004651 46.629835, -97.031182 46.629914, -97.03235599999999 46.629915, -97.05212499999999 46.629892, -97.156953 46.629574, -97.17818199999999 46.629539, -97.27994799999999 46.629348, -97.30431999999999 46.629356, -97.39589699999999 46.62942899999999, -97.406762 46.629441, -97.40914699999999 46.629445, -97.430206 46.629464, -97.532325 46.629549, -97.55596799999999 46.629653, -97.570133 46.629701, -97.57423 46.629697, -97.60103099999999 46.629756, -97.60612599999999 46.629756, -97.62674699999999 46.629794, -97.63720099999999 46.629815, -97.65796999999999 46.629867, -97.682006 46.629928, -97.68176299999999 46.716929, -97.681709 46.774924, -97.68169899999999 46.781381, -97.68170599999999 46.803911, -97.68155899999999 46.891045, -97.6816 46.912682, -97.681772 46.913647, -97.681793 46.91645, -97.68176099999999 46.918112, -97.68155399999999 46.920134, -97.681505 46.934571, -97.68151899999999 46.93821699999999, -97.68150799999999 46.978481, -97.70602699999999 46.978558, -97.70617899999999 46.99106399999999))","[38017, 38003, 38097, 27107, 38073, 38077, 38091, 27027]",0.010347443785894733
