"FIPS_y","Agri_2003","Agri_2004","Agri_2005","Agri_2006","Agri_2007","Agri_2008","Agri_2009","Agri_2010","Agri_2011","Agri_2012","Agri_2013","Agri_2014","Agri_2015","Agri_2016","Agri_2017","Agri_2018","Agri_2019","Agri_2020","Mini_2003","Mini_2004","Mini_2005","Mini_2006","Mini_2007","Mini_2008","Mini_2009","Mini_2010","Mini_2011","Mini_2012","Mini_2013","Mini_2014","Mini_2015","Mini_2016","Mini_2017","Mini_2018","Mini_2019","Mini_2020","Util_2003","Util_2004","Util_2005","Util_2006","Util_2007","Util_2008","Util_2009","Util_2010","Util_2011","Util_2012","Util_2013","Util_2014","Util_2015","Util_2016","Util_2017","Util_2018","Util_2019","Util_2020","All_2003","All_2004","All_2005","All_2006","All_2007","All_2008","All_2009","All_2010","All_2011","All_2012","All_2013","All_2014","All_2015","All_2016","All_2017","All_2018","All_2019","All_2020","Neig_2003","Neig_2004","Neig_2005","Neig_2006","Neig_2007","Neig_2008","Neig_2009","Neig_2010","Neig_2011","Neig_2012","Neig_2013","Neig_2014","Neig_2015","Neig_2016","Neig_2017","Neig_2018","Neig_2019","Neig_2020","GDP__2003","GDP__2004","GDP__2005","GDP__2006","GDP__2007","GDP__2008","GDP__2009","GDP__2010","GDP__2011","GDP__2012","GDP__2013","GDP__2014","GDP__2015","GDP__2016","GDP__2017","GDP__2018","GDP__2019","GDP__2020","M4_2003","M4_2004","M4_2005","M4_2006","M4_2007","M4_2008","M4_2009","M4_2010","M4_2011","M4_2012","M4_2013","M4_2014","M4_2015","M4_2016","M4_2017","M4_2018","M4_2019","M4_2020","M4I_2003","M4I_2004","M4I_2005","M4I_2006","M4I_2007","M4I_2008","M4I_2009","M4I_2010","M4I_2011","M4I_2012","M4I_2013","M4I_2014","M4I_2015","M4I_2016","M4I_2017","M4I_2018","M4I_2019","M4I_2020","clusters"
1001,1.01118537746943,-0.570859962119913,-0.0535448733559143,0.00774797666776017,-0.512766317107644,-0.37590258043174,1.02382747379193,-0.580421772317683,0.434948166363009,-0.760384803260541,1.06989176246088,-0.920155924748567,0.514935704250806,0.351840012712698,-0.270623317874133,-0.0344335117337291,-0.149443196687667,-0.0837076986677392,0.6105777901096,0.279451969888422,-0.231773120222652,0.103808797032098,-0.238435408725277,-0.216993234105535,-0.12710057456799,0.371521361452963,-0.313269480671723,0.457912234362915,0.0589386594874384,-0.497340771837461,0.035932859395654,0.329828929825004,-0.31455114819423,0.453925194303629,-0.356312235339599,0.0115145355588666,-0.76749798208872,0.436968960046309,-0.744633853551196,0.676108976738385,-0.287827447762826,-0.33281859197443,0.369814862202244,0.239292040846298,-0.05977852736385,0.0484705868048749,-0.609366601193486,0.118218823783261,0.274550104808625,-0.169897126702862,-0.251544145258544,0.216453643889121,-0.00927216917150808,0.0965669542419274,-0.0113244305521789,0.125151748500226,-0.128069644302917,0.045002321054989,-0.0492111864020188,-0.119366239470759,0.133122943199327,0.0314194489828417,0.0049003620862127,0.0759212326403045,-0.214889485138576,0.0729526193993166,0.0691943100260577,-0.0294428047631232,-0.0805858228875849,0.0488281668528376,-0.0480414466884369,0.0260969755610088,0.013118015880778,0.0275836298493672,-0.0128168031608347,-0.0169380295895714,-0.0248717676144352,-0.0277142200026468,-0.00373769148815128,0.0517844601515911,-0.00894460634438943,0.00221754748728387,-0.019238022159815,-0.0105529819438104,0.0241160936102922,0.0171642534523286,-0.0240672852401431,-0.00185226221853085,0.000451565698224243,-0.0329132132548615,0.0244424464329529,-0.0975681186508566,0.115252841142084,-0.0619403506445635,0.0243394187875863,0.0916520194681087,-0.136860634687474,0.0203650111687459,-0.0138449684305977,-0.0737036851530255,0.195651462978764,-0.0835056013431257,-0.0450782164157695,0.0466070582154532,0.056518537647444,-0.0506804290713712,0.0484930123866607,-0.0590101888158685,-0.00696228865840354,0.00553968415090544,0.00195255747980294,0.00728146244361572,0.0146775625009399,-0.058986113127621,-0.0670344892016219,0.0615516300051464,0.0178910619840478,0.00880104156959227,-0.0203562458979931,0.012414054046074,0.015661138573793,-0.00474000685645315,-0.000313678373146331,0.00962976764305434,0.155607668826815,-0.110583521413441,0.694525888437072,0.660453887653171,-0.409575915046481,-0.399629871182634,-0.762088862948594,-0.823201367043613,0.825242522081835,0.233362872477804,0.408779927423044,-0.193161112802509,0.130168840261027,0.167579266171452,0.74355834928567,0.024622729089347,-0.00448076881002546,-0.579308535725618,-1.63257256952671,0.0517297969453177,"A"
1003,0.551036509743469,-0.79526582143858,-0.567820395616364,1.27760471594009,-1.56922956118221,0.941890593917229,0.729941513132781,-0.239963836759264,-0.111623734018375,-0.206542910581099,0.624207304467722,-1.71451328514673,0.96536594527382,0.28115522872668,0.259500860805998,-0.267664965787031,-0.168255885257025,0.705173271347235,0.24920417861451,0.0213622377179785,0.263390020896484,-0.191273419233926,-0.21092857034305,-0.267031653982018,0.29695070934762,0.131009741365446,0.0249477924629726,0.0491598836399945,-0.28206477072866,-0.00290604024076835,0.0467083828445585,0.569064016030334,-0.634201553504836,0.14418424046508,-0.0616639094351825,-0.0645076867498915,-0.151014798508873,0.137182511336562,-0.111207114009314,0.00553547354239647,0.0316323600935888,0.066069039844594,-0.202835928550664,0.162603785637458,0.00734866857554906,-0.0649076194893397,0.0398041491176269,-0.0459379958981607,0.0208432395049147,0.141191981067117,-0.167963724688574,0.0509076395863683,-0.00301135055957147,0.12016455927901,0.00885158283838905,0.0500222693258561,0.00935382941224816,-0.082896642257051,0.000361131454841512,-0.0804326611223907,0.0052855693990228,0.0540407846081887,-0.011569894335139,0.0117669252056984,0.0354123036560097,-0.0285925979728336,0.0200466830433861,0.00773427817687988,-0.0152209029767452,0.0228156419348,-0.00415017464172962,-0.0691752638257519,0.0123949614551897,0.0260750448364249,0.000718448272529315,-0.0047023175641705,-0.0343349510152748,-0.0319870128157476,-0.00238074857447401,0.0299472662235054,0.00468425894180058,-0.0146051191311685,0.0236877310001624,-0.0181844083389429,0.0124796934585589,0.00992958646693154,-0.00693915084405461,-0.0048393528904711,0.00806292775312301,-0.0430734536817248,0.00354337861680332,-0.0239472244894348,-0.00863538113971707,0.0781943246928802,-0.0346960824701172,0.048445648306642,-0.00766631797349371,-0.0240935183846855,0.0162541532769398,-0.0263720443368667,-0.011724572655845,0.0104081896338901,-0.0075669895848296,0.00219530829005188,0.00828175213269278,-0.0276549948252711,0.0122131023948511,0.0261018101440271,-0.00696228865840354,0.00553968415090544,0.00195255747980294,0.00728146244361572,0.0146775625009399,-0.058986113127621,-0.0670344892016219,0.0615516300051464,0.0178910619840478,0.00880104156959227,-0.0203562458979931,0.012414054046074,0.015661138573793,-0.00474000685645315,-0.000313678373146331,0.00962976764305434,0.155607668826815,-0.110583521413441,0.694525888437072,0.660453887653171,-0.409575915046481,-0.399629871182634,-0.762088862948594,-0.823201367043613,0.825242522081835,0.233362872477804,0.408779927423044,-0.193161112802509,0.130168840261027,0.167579266171452,0.74355834928567,0.024622729089347,-0.00448076881002546,-0.579308535725618,-1.63257256952671,0.0517297969453177,"A"
1015,0.725472822425974,-0.020346765209629,0.358087867278819,-1.48234720824913,0.559886903014778,0.557795954502234,0.708916646904916,-0.929738035957744,-1.45224319454632,2.68999186264968,-0.962571347700807,-0.344014240699543,0.394593873702094,-0.832743408595878,0.694430270159179,-0.16770792639622,-0.362397356463086,-0.491330432256129,0.602386014717922,-0.716224388099308,0.0429667858853264,0.331108416775489,0.109469965682573,-0.444286431653532,0.277994422790712,-0.0547439832460128,-0.187786769851976,0.255097107262742,-0.131701021357133,0.0261771503859931,-0.241382020320167,0.660407373757788,-0.182043497836776,-0.13975942857415,0.0744022435759844,-0.225534232439526,0.000404154657253741,-0.00994084817850549,0.0345212750867017,-0.0754736302662629,0.162333079099554,-0.240798066911701,0.065103076421515,0.166004106094947,-0.108340309710281,-0.055970434831746,0.0482713026774224,-0.107765610929304,0.121650262279109,0.198299312565949,-0.245793361243248,0.0665173046039094,0.0384623063851297,-0.166178090764884,0.00803631763222157,0.0458635077195009,-0.0233384821586373,-0.0560467711168968,0.0242395134737254,-0.0178810996120475,-0.0644991427981179,0.0952119996045724,-0.0877068211558729,0.0471156043803784,-0.0303275640671163,-0.00990590721082185,0.0264531380309112,0.0252374861303615,0.00505442639914477,-0.00136801125424491,0.0245797507368124,-0.0712012240199478,0.0137297427760252,0.0463322568275295,-0.0399627708922061,-0.0485840975008145,0.00392667121427337,-0.0140113335709877,-0.0696391193760597,0.127814680190642,-0.0517058061833175,0.0309714751131374,-0.0227277286277392,-0.0206525855514492,0.0223071693072967,-0.000534405119957171,0.00499549537308752,0.00628022893952718,-0.0157657534247768,-0.0463815899079592,0.00569342514380411,0.000468749108025746,-0.0166242887335661,0.00746267361608055,-0.0203128422594516,0.00386976604106026,-0.00513997657794374,0.0326026805860715,0.0360010149725561,-0.0161441292672406,0.0075998354393747,-0.0107466783406258,-0.00414596872361295,-0.0257718912503233,-5.89310260521447e-05,0.00764824019377008,-0.0403455041615892,0.0248196341119866,-0.00696228865840354,0.00553968415090544,0.00195255747980294,0.00728146244361572,0.0146775625009399,-0.058986113127621,-0.0670344892016219,0.0615516300051464,0.0178910619840478,0.00880104156959227,-0.0203562458979931,0.012414054046074,0.015661138573793,-0.00474000685645315,-0.000313678373146331,0.00962976764305434,0.155607668826815,-0.110583521413441,0.694525888437072,0.660453887653171,-0.409575915046481,-0.399629871182634,-0.762088862948594,-0.823201367043613,0.825242522081835,0.233362872477804,0.408779927423044,-0.193161112802509,0.130168840261027,0.167579266171452,0.74355834928567,0.024622729089347,-0.00448076881002546,-0.579308535725618,-1.63257256952671,0.0517297969453177,"A"
1025,-0.0121040636626191,0.010347727524092,0.121523415003006,0.0368748815816566,-0.212013996671718,-0.343686036828574,0.438687065069994,-0.153241762724118,0.0655088587011736,-0.278252670150293,0.500809602547632,-0.309626850366694,0.150826372770965,0.0735058359020435,-0.374141071090234,0.235011658468702,0.0340952024507146,0.0250912955850975,-0.207883597157847,0.200709169849475,0.0588774479482446,0.0851931896358202,-0.0654412567885441,-0.354760499000424,0.283841145020018,-0.320215638374405,0.220913806200961,0.082366353094443,0.268230861711544,-0.263130096652318,-0.238028727369587,0.109794553337668,0.0152231186949852,0.0649719410023231,-0.232560937011309,0.248058507762796,-0.443890620566936,0.769134076441187,-0.596510050821696,0.302373597785557,-0.0287395663840968,0.0117546585897781,-0.160268957528119,0.126819544821084,0.056453798398401,-0.044859968108069,-0.0175721431458733,-0.0601008317237568,0.024990752978562,0.13825579006671,-0.202567909972885,0.123350727414834,0.0883182099019297,-0.14418487492024,-0.00154408358827318,0.0868437266927771,-0.0396296909676277,0.00452127495454846,-0.0674146299085283,-0.0310621110889855,0.023517852052878,-0.0284670327036594,0.0696830802641006,0.0226178117786997,-0.0084094519992437,-0.0842894874168465,0.0282920953465542,0.0158919897305534,-0.0184570358341709,0.0534193055714294,-0.0484689260517879,0.00924987965845503,0.0237076329179278,0.0795409310214055,-0.0231602151231503,-0.0415633147620795,-0.041666775262474,-0.0567670903660478,0.0158963931302338,0.0475350103227541,-0.023836911062439,0.0304876134727827,0.0273301724430119,-0.0309136932034306,-0.00259089357025744,0.0286403514785327,-0.0178513661333888,0.0244897586445951,-0.0159689110672581,-0.0485577476279069,0.0252517165062027,-0.00730279567137337,0.0164694758444779,-0.0460845897166267,0.0257478546460517,-0.0257049792770587,-0.0076214589226451,0.0760020430264094,-0.0935199913265352,0.0078698016940808,0.0357396244422579,0.0533757942134141,-0.0308829889168099,0.0127483617479793,0.000605669700776801,-0.0289295469268298,0.0325000149845316,-0.0578076272863655,-0.00696228865840354,0.00553968415090544,0.00195255747980294,0.00728146244361572,0.0146775625009399,-0.058986113127621,-0.0670344892016219,0.0615516300051464,0.0178910619840478,0.00880104156959227,-0.0203562458979931,0.012414054046074,0.015661138573793,-0.00474000685645315,-0.000313678373146331,0.00962976764305434,0.155607668826815,-0.110583521413441,0.694525888437072,0.660453887653171,-0.409575915046481,-0.399629871182634,-0.762088862948594,-0.823201367043613,0.825242522081835,0.233362872477804,0.408779927423044,-0.193161112802509,0.130168840261027,0.167579266171452,0.74355834928567,0.024622729089347,-0.00448076881002546,-0.579308535725618,-1.63257256952671,0.0517297969453177,"A"
1035,-0.0234942776314941,-0.151651475239994,0.353834685032652,0.0729125780454503,-0.313761019947799,-0.0536720506513575,0.490780416564959,-0.345574582443991,0.142702553159399,-0.331846440915037,0.305276945209309,-0.399228312029047,0.274462987786508,0.323289852577389,-0.512051766031822,0.329535661079609,-0.183370932787753,-0.1848579040104,0.370659127462629,1.44017309326657,-0.520235536034052,-0.517450777594446,-0.351081592600593,-0.144637205527902,-0.0634467321706644,-0.481725188828261,0.706255871800442,0.0117095096262982,-0.192192096015539,-0.218859513981045,0.35508367520748,-0.0810952353505741,-0.258311060274842,-0.264467673354607,0.256435017100863,-0.105052064500281,-0.264920100832356,0.0976102845451967,-0.270976794853045,0.371581350904711,-0.166678340650818,0.0883871617974856,0.0906591216133661,0.0354200020188484,-0.0633999704184278,-0.147769182466529,0.0786643477034152,0.0778810648587749,-0.0611695491557525,0.147125226416829,-0.193077569662385,0.162146837099557,-0.0959109817204702,0.0396952569206421,0.0192704390027814,0.0804513536209939,0.066769867560561,-0.0153897109065575,-0.104993471711031,-0.0202246737528817,-0.0301723838927135,-0.118839725247019,0.24137968029301,0.00181677427589833,-0.0419763176527894,-0.159353890080245,0.165308624750972,-0.0061208805141888,-0.11479653288224,-0.0504778439535762,0.0518081840194355,-0.0228118845803547,-0.0241958483113009,0.0979136414656239,-0.0418423097025418,-0.0183513360991761,-0.0278645572837757,-0.0418581925441774,0.012852206453017,0.0309059150177049,-0.0138495971947936,0.0400861067217555,0.00417620887405157,-0.0591645880635223,0.0492403048388468,-0.00980751723216855,0.00119701119099247,-0.0301969203250376,-0.0104958194004237,-0.0232639163195927,-0.0434662873140828,0.0174622878446269,-0.108612177263099,-0.002961625192619,0.0771289144272549,-0.0216335187912966,0.0430245903457322,0.149745640264721,-0.255229277487801,0.0382693324458572,0.0461525265268405,0.100189302016722,-0.116068319912124,-0.00368663671797975,0.115993544073231,0.0202809236285408,-0.0623040034198623,-0.000452031739234915,-0.00696228865840354,0.00553968415090544,0.00195255747980294,0.00728146244361572,0.0146775625009399,-0.058986113127621,-0.0670344892016219,0.0615516300051464,0.0178910619840478,0.00880104156959227,-0.0203562458979931,0.012414054046074,0.015661138573793,-0.00474000685645315,-0.000313678373146331,0.00962976764305434,0.155607668826815,-0.110583521413441,0.694525888437072,0.660453887653171,-0.409575915046481,-0.399629871182634,-0.762088862948594,-0.823201367043613,0.825242522081835,0.233362872477804,0.408779927423044,-0.193161112802509,0.130168840261027,0.167579266171452,0.74355834928567,0.024622729089347,-0.00448076881002546,-0.579308535725618,-1.63257256952671,0.0517297969453177,"A"
1039,0.255962491559156,-0.373625778346531,0.209453361995639,-0.111307412585949,-0.305674392494,0.305017322798944,0.13545905021315,-0.240874247643337,-0.250144616584729,0.283447832134666,0.94696404015488,-0.902526938272402,0.471606654139887,-0.477338456567816,0.271522329708842,-0.0460884540308015,-0.282458466753603,-0.367664111411926,-0.244669152063903,-0.226123788686733,0.113464258568627,-0.245008517674293,0.274847022381371,0.103367573034534,-0.19286594694953,-0.0774750447559658,0.271507279340826,-0.0810334468387435,-0.621322893288216,0.354182618357838,0.820552799600851,-0.157272783295823,-0.583646753551012,-0.260822810208333,0.176883026814867,-0.0359114020420463,-1.62003930563817,1.40229648455566,-0.633112608399847,0.48001248164068,-0.223224550064717,0.955330070940992,-0.583327695977301,-0.0939369140543604,-0.218366174515126,0.144996272327276,-0.176637737235884,0.00322607810418596,0.150917522493769,-0.02723742266652,-0.0830192142689921,-0.0609006440371438,0.0124272413771234,0.188978058800759,-0.108276144019591,0.141424897444494,-0.0987175005689984,0.00785880559131691,-0.0145480109033507,-0.00149062904719166,0.00984451950977849,0.0643993763831823,-0.10639508203,0.101280521893095,-0.0155116427842188,-0.045506346188013,0.00182426414126802,0.0041619856919759,0.0361191942589638,-0.033200304428755,-0.0587162385488789,0.0130344674319627,-0.0026098297139292,0.0394283887246303,-0.0293556951325122,-0.0600259221932014,-0.00547132231759662,-0.0415267658952487,0.0100643494273953,0.0287654422933805,0.00182960665626197,0.0505230405103099,-0.0211080035138487,-0.0217344459662669,0.020282525320372,0.00228882411222742,0.000712512693894496,-0.00959443025567808,0.0170868095975187,-0.0541385654269675,0.105666314305664,-0.101996508719869,0.0693618054364902,-0.0678847277845183,0.00907668858575583,-0.0400361368480593,0.000219829917618597,-0.035633934089808,0.108224688686269,-0.0507574813827909,-0.00559636072962721,0.023771900221746,0.0184582611791066,-0.00187316157975337,-0.0354066815650662,0.0236058741730774,0.0758030481463954,-0.067173032858928,-0.00696228865840354,0.00553968415090544,0.00195255747980294,0.00728146244361572,0.0146775625009399,-0.058986113127621,-0.0670344892016219,0.0615516300051464,0.0178910619840478,0.00880104156959227,-0.0203562458979931,0.012414054046074,0.015661138573793,-0.00474000685645315,-0.000313678373146331,0.00962976764305434,0.155607668826815,-0.110583521413441,0.694525888437072,0.660453887653171,-0.409575915046481,-0.399629871182634,-0.762088862948594,-0.823201367043613,0.825242522081835,0.233362872477804,0.408779927423044,-0.193161112802509,0.130168840261027,0.167579266171452,0.74355834928567,0.024622729089347,-0.00448076881002546,-0.579308535725618,-1.63257256952671,0.0517297969453177,"A"
1043,0.5341669018683,0.12791347205285,-0.236806328087308,-0.525008281135054,-0.530152022152523,0.970452520580782,0.230145486224716,-0.285306450939343,-1.17038784946696,1.35066961341944,1.35857526237203,-1.38175285978279,0.248735943240932,-0.931874259578612,0.838328976180222,-0.213359200724375,-0.664365286713908,-1.32367714937432,8.34785511186668,-5.11819899132037,0.103920108996318,-0.691338778685264,0.160745307944772,-0.437317468537952,0.448305349995337,-0.145512626460828,-2.02525000781807,2.12036191596991,-2.5767371246456,2.70335218086003,-1.25003355296456,1.82710425012865,-0.392410432513557,1.94261599355575,-1.7646840416687,-0.37436378500918,-0.218877407663191,0.144978606998494,-0.0747606597023562,0.0339014977304792,-0.0303251108386657,0.0745469078576431,-0.108901122081811,0.0825686887819241,-0.0665981412273844,-0.0327275730890921,0.150604989904505,-0.200380986300752,0.184401899248714,0.0626875369871662,-0.165914599248863,-0.00672501018504157,-0.0235823312635333,0.179937590341417,0.0556415793547238,0.0460829379308922,-0.0368603900970328,-0.0676014527063611,-0.038314701864854,0.0315809365086857,0.011851398932075,0.0349768284202359,-0.0137292552542299,0.00759390492120637,0.0516591423012525,-0.0789874354305784,0.0615648841187983,-0.0728453468247423,0.0369670461429923,-0.0167172161452118,0.017320081448295,-0.0499222678658331,0.0531764615261139,0.0397291048799637,-0.0892929710224948,-0.00672129714899228,0.00577254290031703,-0.0301076364695199,0.00633370284989354,0.0407036265460121,-0.033059561466775,0.0200817359778256,0.0208150499406159,-0.0301011441761929,0.0196810617270096,-0.016366527406845,0.0279306981598459,-0.0110965410939841,-0.0204783831806878,-0.018889200477048,-0.00246511782861125,-0.00635383305092607,-0.0524325809254631,0.0608801555573681,0.044087244765173,-0.0616885729782075,-0.00551769608218122,0.00572679812577825,-0.0193303062125469,0.0124878310566197,-0.0308440923606381,0.0488862912543899,-0.0418838223917921,0.0564788194178971,-0.0090363479831459,0.00562067505122776,-0.0377984646289797,0.0310330673887804,-0.00696228865840354,0.00553968415090544,0.00195255747980294,0.00728146244361572,0.0146775625009399,-0.058986113127621,-0.0670344892016219,0.0615516300051464,0.0178910619840478,0.00880104156959227,-0.0203562458979931,0.012414054046074,0.015661138573793,-0.00474000685645315,-0.000313678373146331,0.00962976764305434,0.155607668826815,-0.110583521413441,0.694525888437072,0.660453887653171,-0.409575915046481,-0.399629871182634,-0.762088862948594,-0.823201367043613,0.825242522081835,0.233362872477804,0.408779927423044,-0.193161112802509,0.130168840261027,0.167579266171452,0.74355834928567,0.024622729089347,-0.00448076881002546,-0.579308535725618,-1.63257256952671,0.0517297969453177,"A"
1045,0.0799903424283048,0.230470700565498,-0.0197459774681388,-0.625266420787039,0.380538418395366,0.176805281680313,0.0287799427806874,-0.112294593810613,-0.834592137662455,0.592775233814306,1.5054515132946,-1.32519012079284,0.577777858621785,-0.570478725970906,0.130004996349301,0.0693459635124682,-0.371019480538672,-0.757294967858742,1.82652379377482,-0.142055324954084,-0.185009870507275,0.0820087389430322,0.228053618196658,-0.267082509528174,-0.119758035351422,-0.129615597457699,0.105288049502782,0.324176270917063,-0.190055559966472,-0.0212318737937638,0.741991259457029,-0.228169090129761,-1.31351414213609,0.816453038088276,-0.320331518813148,0.383933271732333,-0.467336240872626,0.314463148741863,-0.219545998771254,0.0850375611118608,-0.0494639943065405,0.0789107094189045,-0.0407907049802851,0.114583711385693,-0.016907241444736,-0.052509494848886,0.0555378849088939,-0.00543647585766038,0.00662637987606907,0.0298290541731046,-0.0331964612768374,-0.0428846554346514,-0.0319569787010412,0.17080557855901,0.00129771583682903,0.0397133297856467,0.0355964206370682,-0.0651246908714551,-0.0326348274469979,0.0317457851321876,-0.0189195542917489,0.0244267507425651,-0.0808537563626608,0.0196869780762334,0.0254069040874718,-0.0704657717003929,0.0765069255749946,-0.0402176442459883,0.0202547376348186,-0.0259934382897544,0.0338542538327395,-0.0418802471438777,-0.0134763506188449,0.0374887235143184,-0.0115425530654818,-0.0273403134129104,-0.0132450637001753,-0.0104810064352172,-0.0022693213555165,0.0273460872159248,-0.0433262319303651,0.0278581863240923,0.0261769871462469,-0.0349982009395369,0.0224537135496554,0.000507903573410573,-0.00649452689951602,-0.0157668930680188,0.0134334886879444,-0.0509349074085321,-0.0147740664556768,-0.00222460627132715,-0.0471389737025538,0.0377843774585513,0.0193897637468172,-0.0422267915674048,0.0166502329362339,0.00291933647336018,0.0375275244322979,0.00817120824785555,0.000770083058773796,0.0354675707608614,-0.0540532120253425,0.0407255478193982,-0.0267492645343328,0.0102265452217341,-0.0204207651447945,-0.00905466026465529,-0.00696228865840354,0.00553968415090544,0.00195255747980294,0.00728146244361572,0.0146775625009399,-0.058986113127621,-0.0670344892016219,0.0615516300051464,0.0178910619840478,0.00880104156959227,-0.0203562458979931,0.012414054046074,0.015661138573793,-0.00474000685645315,-0.000313678373146331,0.00962976764305434,0.155607668826815,-0.110583521413441,0.694525888437072,0.660453887653171,-0.409575915046481,-0.399629871182634,-0.762088862948594,-0.823201367043613,0.825242522081835,0.233362872477804,0.408779927423044,-0.193161112802509,0.130168840261027,0.167579266171452,0.74355834928567,0.024622729089347,-0.00448076881002546,-0.579308535725618,-1.63257256952671,0.0517297969453177,"A"
1047,0.821733989701249,-0.657649228174639,0.145331230783308,-0.059700355689424,-0.644093012704229,0.0169454771884201,1.03025505645599,-0.890181439279752,0.693489298649638,-0.753822935815608,0.811181760611749,-0.84764032639119,0.435901114890397,0.589034730222805,-0.698890606853709,-0.0029915979867976,0.228079030377556,-0.00582349572165697,0.425125147500708,-0.138409751242232,-0.334240669313477,0.264495480356366,0.183928736234842,-0.336735201064096,0.152702171597589,-0.026183124256832,-0.201441287788542,0.283757134689274,-0.18991859116033,0.00248631393602317,-0.0635604191065298,0.502746689186909,-0.435191825335545,0.086820530841246,0.199162510003092,-0.210661731725121,-0.111861103172904,0.274050454773027,-0.365678275314171,0.231747970097137,0.0288038109151181,0.00829665925282441,-0.110270065378025,0.38710648589316,-0.135562357565385,-0.0875891786430394,-0.174159009422192,0.0617315361952837,0.0433294559024304,0.149954819772999,-0.154795899417863,-0.00856347955432391,0.0551339162794804,-1.34440623749182,0.0233792230209335,0.0772051724375462,-0.0176938595170615,-0.0292538845808608,-0.0705112993310042,-0.00358699966093567,0.0200556095819273,0.0234590597157887,0.0158964563560744,0.0115152884981882,-0.0137950369313025,-0.0176276066002519,-0.0854422253380918,0.123376510084348,-0.0136331792432109,-0.00595343762447698,-0.0212001858337452,-0.0275434920167736,0.0308170397330176,0.0752095815401486,-0.0553944899062273,-0.00280516612838433,-0.0551787863917657,-0.0540037952505728,0.0827656922890956,0.0156682923858753,-0.00965111351955095,0.0271469454009186,-0.0475497896219039,-0.0165540126999169,0.00843495584347487,0.0453496506767124,-0.0424537550422723,0.0257606210128589,-0.0291936953982415,-0.0107188535841178,0.00743781671208632,-0.00199559089739876,-0.0377006303891656,0.0264487184524747,0.0153325129392408,-0.0504167955896377,0.0627100827071692,-0.00779076732991468,-0.025547569875624,0.0156316569027293,-0.0337547526906032,0.00107359390033879,0.0938771811815646,-0.0780268594076361,-0.0288205757990621,0.0317140586373381,-0.00799350956449785,0.0168246384326556,-0.00696228865840354,0.00553968415090544,0.00195255747980294,0.00728146244361572,0.0146775625009399,-0.058986113127621,-0.0670344892016219,0.0615516300051464,0.0178910619840478,0.00880104156959227,-0.0203562458979931,0.012414054046074,0.015661138573793,-0.00474000685645315,-0.000313678373146331,0.00962976764305434,0.155607668826815,-0.110583521413441,0.694525888437072,0.660453887653171,-0.409575915046481,-0.399629871182634,-0.762088862948594,-0.823201367043613,0.825242522081835,0.233362872477804,0.408779927423044,-0.193161112802509,0.130168840261027,0.167579266171452,0.74355834928567,0.024622729089347,-0.00448076881002546,-0.579308535725618,-1.63257256952671,0.0517297969453177,"A"
1051,1.05352445178363,-0.791359488637639,0.203274812283658,-0.105912770119218,-0.665219923902288,0.586383687340945,0.0775586958579453,0.0534394959623512,0.316790747654386,-0.607065826281731,0.524491178939053,-0.87356832447081,0.666282757001746,-0.285841239301149,0.0245143316923961,0.184505260349574,0.27926157392576,-0.536117045617781,0.316281815333749,-0.461236038370153,0.264022904999829,0.0245966000050704,0.309282992452514,-0.932980612386634,0.677487043660969,0.0219046639151212,-0.0567943567156295,-0.294714818303383,0.0744715705237429,0.149014806926028,0.0731879034242908,0.160802655938507,-0.0505988890713969,0.0622716935089862,-0.46406202678746,-0.15510066052968,0.36276854991276,-0.553797981472835,0.254980897546533,-0.421258351097164,-0.058301494867214,0.790938130322818,0.362425712220601,-0.938559034389353,-0.0593322438142039,0.255407304042304,0.737505235136547,-0.969543940814605,0.210417293182688,0.115015196157582,0.017656168972092,0.020062621059127,0.0635460480827579,-0.0691208963052539,0.00560830065351503,0.0321881000442232,-0.0530079381372541,-0.0485651337541633,0.0381675984027154,-0.0348109086804893,0.0194832776138227,0.00982259160258003,-0.0640714354006224,0.0645009362443982,-0.0354524994437284,-0.0196031616010934,0.0189573442364104,0.0252262810787425,-0.00823921203901889,-0.0129367683958783,0.0046293575212939,-0.0681401581830805,0.0138270461983403,0.0288318338660751,-0.0108802489029927,-0.0320148090900219,-0.0119993978111275,-0.02670470892512,-0.0092649314871025,0.0568608400660118,-0.00723704082664156,-0.000183133992063489,-0.021272618663442,-0.00983527919564509,0.0326294358850951,0.0103354856479108,-0.0299528702410186,0.00349903568295318,0.00305848810679521,-0.0356077911022581,0.00821874554482749,-0.00335626617814722,0.0421276892342615,0.0165503246641396,-0.0501669962138402,0.00810619975536975,-0.0287482091009275,0.0470382484634313,0.0568343945739822,-0.0646840702364617,0.0141798807802846,0.0097678824054519,0.0136720916486794,-0.0148907954308259,-0.0217136582020028,0.0164358040788302,-0.00157086941449736,0.0325323670808255,-0.00696228865840354,0.00553968415090544,0.00195255747980294,0.00728146244361572,0.0146775625009399,-0.058986113127621,-0.0670344892016219,0.0615516300051464,0.0178910619840478,0.00880104156959227,-0.0203562458979931,0.012414054046074,0.015661138573793,-0.00474000685645315,-0.000313678373146331,0.00962976764305434,0.155607668826815,-0.110583521413441,0.694525888437072,0.660453887653171,-0.409575915046481,-0.399629871182634,-0.762088862948594,-0.823201367043613,0.825242522081835,0.233362872477804,0.408779927423044,-0.193161112802509,0.130168840261027,0.167579266171452,0.74355834928567,0.024622729089347,-0.00448076881002546,-0.579308535725618,-1.63257256952671,0.0517297969453177,"A"
